,Unnamed: 0,State,Flex,Note,Case,HOPP.wind.capex,HOPP.wind.opex,HOPP.wind.rating_kw,HOPP.wind.annual_energy,HOPP.wind.CF,HOPP.wind.LCOE,HOPP.pv.capex,HOPP.pv.opex,HOPP.pv.rating_kw,HOPP.pv.annual_energy,HOPP.pv.CF,HOPP.pv.LCOE,HOPP.site.lat,HOPP.site.lon,HOPP.site.year,Electrolyzer.HOPP_EL.EL_capex,Electrolyzer.HOPP_EL.EL_opex,Electrolyzer.HOPP_EL.max_production,Electrolyzer.HOPP_EL.H2_annual_output,Electrolyzer.HOPP_EL.CF,H2_storage.initial_state_kg,H2_storage.min_demand,H2_storage.max_demand,H2_storage.HB_sizing,H2_storage.min_state_index,H2_storage.capacity_kg,H2_storage.max_chg_kgphr,H2_storage.min_chg_kgphr,H2_storage.financials.pipe_capex,H2_storage.financials.pipe_opex,H2_storage.financials.lined_capex,H2_storage.financials.lined_opex,H2_storage.financials.salt_capex,H2_storage.financials.salt_opex,Battery_storage.capacity_kWh,Battery_storage.max_chg_kW,Battery_storage.min_chg_kWr,Battery_storage.financials.battery_capex,Battery_storage.financials.battery_opex,DGA.EL.H2_tot,DGA.EL.H2_max,DGA.EL.P_EL_max,DGA.EL.rating_elec,DGA.EL.rating_H2,DGA.EL.capex_rated_power,DGA.EL.opex_rated_power,DGA.EL.capex_kgpday,DGA.EL.opex_kgpday,DGA.ASU.N2_tot,DGA.ASU.N2_max,DGA.ASU.P_ASU_max,DGA.ASU.rating_elec,DGA.ASU.rating_NH3,DGA.ASU.capex,DGA.ASU.opex,DGA.HB.NH3_tot,DGA.HB.NH3_max,DGA.HB.P_HB_max,DGA.HB.rating_elec,DGA.HB.rating_NH3,DGA.HB.capex,DGA.HB.opex,run_params.ramp_lim,run_params.turndown,run_params.plant_life,LT_NH3
15,0,TX,BAT,Complimentarity,TX Complimentarity BAT,727000000.0,943908118.0103396,500000.0,1157285554.832087,26.422044630869568,4.601635256026814,480000000.0,329270273.7245369,500000.0,921437535.1280216,27.34860264078603,3.962196165289024,29.556,-99.636,2012,311510149.282608,7628392.064190254,13184.474330812604,36056447.28651133,0.3121878576261878,6785.478347761207,3433.218469022782,5722.030781704637,fraction,2,607576.3337996964,5722.030781704637,-9797.913144161355,309864534.0742571,9957871.35003121,36276241.46069011,36276241.46069011,18633266.346234832,933842.133813059,2388074.149671537,22490.39837999772,-38510.62294340863,104324000.0,31254877.290448066,36262027.9679732,5722.030781704638,716672.8472230129,716672.8472230129,13420.839835636947,630672105.5562514,946008158.334377,3803.593599356022,5705.390399034033,167969969.11690995,26505.118095931764,3154.10905341588,3154.10905341588,26505.118095931764,26449352.942161232,39674029.41324185,204231997.08487785,32227.14887763641,19336.28932658184,19336.28932658184,32227.14887763641,94557390.95708723,141836086.4356309,0.2,0.6,30,6126959.912546336
16,0,IA,INF,Complimentarity,IA Complimentarity INF,727000000.0,943908118.0103396,500000.0,1058950727.8711996,24.17695725733332,5.093519652016967,480000000.0,329270273.7245369,500000.0,844015679.7005694,25.050693689742925,4.228621137540587,40.674,-91.425,2012,316496680.8067721,7750504.353611227,13367.592029851665,33075851.760265317,0.282457914333562,489960.8919053868,3789.1460400189335,3789.1460400189335,fraction,1206,2713860.051811276,3789.1460400189335,-9846.529302824709,1382432216.5659354,43193703.414874166,117395760.43029268,117395760.43029268,51685921.062564366,1944292.4589867275,10666806.251366176,14893.209633281474,-38701.70838453206,104324000.0,27460238.36482295,33192919.31056375,3789.1460400189335,728145.0633078504,728145.0633078504,13635.67534284364,640767655.7109083,961151483.5663624,3843.059700921152,5764.589551381728,153753497.63729203,17551.7691366761,2088.660527264456,2088.660527264456,17551.7691366761,21612286.57131777,32418429.85697665,186946416.94782013,21340.915176695027,12804.549106017022,12804.549106017022,21340.915176695027,76946887.56942849,115420331.35414274,0.0,1.0,30,5608392.508434604
17,0,TX,INF,Min storage,TX Min storage INF,727000000.0,943908118.0103396,500000.0,1268093694.4936426,28.951910833188187,4.167258654237043,480000000.0,329270273.7245369,500000.0,1046474189.5335984,31.05973621903375,3.612440812976702,36.069,-102.819,2012,322944725.1781002,7908406.78672637,13550.709728890726,39721007.2449833,0.3346217023584403,532350.6955512025,4608.718103073535,4608.718103073535,fraction,1184,2575862.5393984644,4608.718103073535,-9304.759330520494,1311779315.544979,41005560.53854816,111874584.87853128,111874584.87853128,49532729.04390242,1879702.4796924044,10124408.08050415,18114.53138117382,-36572.28563720944,104324000.0,28019690.789323173,40372370.58292418,4608.718103073536,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,187009558.48306373,21348.12311450584,2540.426650626195,2540.426650626195,21348.12311450584,23788646.345239583,35682969.51785938,227381929.06598216,25956.84121757938,15574.10473054763,15574.10473054763,25956.84121757938,84861451.95202132,127292177.928032,0.0,1.0,30,6821457.871979465
18,0,IA,INF,PV CF,IA PV CF INF,727000000.0,943908118.0103396,500000.0,1464599981.236282,33.438355735988175,3.5328962995530198,480000000.0,329270273.7245369,500000.0,885167805.6670794,26.27210382116903,4.083298736594538,40.74,-94.466,2012,322944725.1781002,7908406.78672637,13550.709728890726,40609512.93490249,0.3421067413123172,391506.731492798,4678.807397378148,4678.807397378148,fraction,1183,2575116.531990068,4678.807397378148,-9234.67003621588,1311397505.3378134,40993724.422126025,111844839.74510096,111844839.74510096,49521101.690390274,1879342.031733528,10121475.904070787,18390.016818288863,-36296.8002000944,104324000.0,28019690.789323177,40986352.80103248,4678.807397378148,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,189853596.17188692,21672.78495112931,2579.061409184388,2579.061409184388,21672.78495112931,23965234.955570217,35947852.433355324,230839948.9729422,26351.59234850746,15810.95540910448,15810.95540910448,26351.59234850746,85504302.70559435,128256454.05839154,0.0,1.0,30,6925198.469188266
19,0,IA,INF,green steel sites,IA green steel sites INF,727000000.0,943908118.0103396,500000.0,906416736.8168832,20.694446046047567,6.067887287007954,480000000.0,329270273.7245369,500000.0,840615896.2624998,24.949786875371,4.24225943049352,42.55,-90.69,2012,322944725.1781002,7908406.78672637,13550.709728890726,30228262.958643436,0.2546519716424704,545380.8752566305,3478.654040910569,3478.654040910569,fraction,1302,2782803.648325014,3478.654040910569,-10434.82339268346,1417748951.288817,44290619.24660713,120168304.98972966,120168304.98972966,52763506.33079963,1979856.575586218,10937788.532045567,13672.823197039912,-41013.99382134335,104324000.0,28019690.789323177,30473009.398374688,3478.654040910569,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,141154555.72607255,16113.533758683689,1917.5105172833587,1917.5105172833587,16113.533758683689,20725593.03952362,31088389.559285432,171627565.1244423,19592.18779959426,11755.312679756556,11755.312679756556,19592.18779959426,73726905.42210105,110590358.1331516,0.0,1.0,30,5148826.953733269
20,0,TX,INF,Max CF,TX Max CF INF,727000000.0,943908118.0103396,500000.0,1769954348.2676003,40.40991662711416,2.84617776715842,480000000.0,329270273.7245369,500000.0,1060461731.7110732,31.47489158046565,3.5631099842109903,30.735,-102.457,2012,322944725.1781002,7908406.78672637,13550.709728890726,48564702.48614508,0.4091236488595717,928984.2974313945,5635.864005998026,5635.864005998026,fraction,1183,3284538.198266928,5635.864005998026,-8277.613427596003,1675124900.2638638,52269273.66483359,140634558.6632745,140634558.6632745,60648420.54097193,2224288.916101559,12909852.356882373,22151.720524758315,-32535.096493624947,104324000.0,28019690.789323177,49370168.69254079,5635.864005998026,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,228688415.2731075,26105.983478664115,3106.6120339610297,3106.6120339610297,26105.983478664115,26253433.29578743,39380149.94368115,278058583.9655808,31741.847484662147,19045.10849079729,19045.10849079729,31741.847484662147,93842731.02454267,140764096.53681403,0.0,1.0,30,8341757.518967424
21,0,IA,INF,Max CF,IA Max CF INF,727000000.0,943908118.0103396,500000.0,1612234028.3657155,36.80899608140903,3.1719916164165003,480000000.0,329270273.7245369,500000.0,885181668.3278643,26.272515270005105,4.085186352262215,41.817,-94.881,2012,322944725.1781002,7908406.78672637,13550.709728890726,43031312.18538223,0.3625087060200039,256798.93607400692,4972.800759779388,4972.800759779388,fraction,1183,2401302.251467006,4972.800759779388,-8940.676673814642,1222478890.7472174,38237247.36981756,104943995.84814818,104943995.84814818,46815374.037923925,1795464.474507071,9438300.199110337,19545.555488688875,-35141.261529694384,104324000.0,28019690.789323173,43561734.65566914,4972.800759779388,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,201783067.1592273,23034.59670767906,2741.117008213808,2741.117008213808,23034.59670767906,24691642.359453738,37037463.53918061,245344801.8149697,28007.39746745845,16804.43848047507,16804.43848047507,28007.39746745845,88149715.56035602,132224573.34053405,0.0,1.0,30,7360344.054449092
22,0,IA,INF,Min LCOH,IA Min LCOH INF,727000000.0,943908118.0103396,500000.0,708488830.9568856,16.175544085773645,7.918917212731167,480000000.0,329270273.7245369,500000.0,803348217.1136596,23.84366854446936,4.392291066162686,43.401,-91.22,2012,322944725.1781002,7908406.78672637,13550.709728890726,26260513.824741825,0.2212264605135937,733301.1759043888,3010.337618707749,3010.337618707749,fraction,1302,2776857.1833427846,3010.337618707749,-10903.13981488628,1414702360.2406657,44196174.92411444,119928795.6855921,119928795.6855921,52670512.368809775,1976973.7627645324,10914415.996750794,11832.109068602653,-42854.70794978061,104324000.0,28019690.789323177,26370557.539884865,3010.337618707749,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,122151517.26987712,13944.23713126287,1659.3642186202817,1659.3642186202817,13944.23713126287,19307983.088803817,28961974.633205727,148522074.80976555,16954.57474997062,10172.744849982371,10172.744849982371,16954.57474997062,68584817.69773722,102877226.54660584,0.0,1.0,30,4455662.244292967
23,0,TX,INF,Min LCOH,TX Min LCOH INF,727000000.0,943908118.0103396,500000.0,1875986505.394333,42.83074213229072,2.631537277803318,480000000.0,329270273.7245369,500000.0,981296438.6312191,29.12523676302705,3.77591084615085,32.257,-99.256,2012,321961161.44643795,7884320.862776486,13550.709728890726,48987216.865391165,0.4126830369682935,397352.26900670887,5689.360731481892,5689.360731481892,fraction,7794,2067081.6075893587,5689.360731481892,-8181.741674071539,1051732201.1798016,32943781.724586204,91835672.02807903,91835672.02807903,41627450.09364852,1634311.1329549262,8124648.5054387,22361.98899657508,-32158.273297033928,104324000.0,27934353.73476199,49838800.00778565,5689.360731481893,740716.8684565532,740716.8684565532,13871.10240555343,651830844.2417668,977746266.3626504,3886.059472684744,5829.089209027115,230859170.5219783,26353.786589271127,3136.100604123264,3136.100604123264,26353.786589271127,26375248.471950658,39562872.70792599,280697970.5297617,32043.14732075302,19225.888392451816,19225.888392451816,32043.14732075302,94287065.88217558,141430598.82326338,0.0,1.0,30,8420939.11589285
24,0,TX,INF,Wind CF,TX Wind CF INF,727000000.0,943908118.0103396,500000.0,1875986505.394333,42.83074213229072,2.631537277803318,480000000.0,329270273.7245369,500000.0,981296438.6312191,29.12523676302705,3.77591084615085,32.257,-99.255,2012,321961161.44643795,7884320.862776486,13550.709728890726,48987216.865391165,0.4126830369682935,397352.26900670887,5689.360731481892,5689.360731481892,fraction,7794,2067081.6075893587,5689.360731481892,-8181.741674071539,1051732201.1798016,32943781.724586204,91835672.02807903,91835672.02807903,41627450.09364852,1634311.1329549262,8124648.5054387,22361.98899657508,-32158.273297033928,104324000.0,27934353.73476199,49838800.00778565,5689.360731481893,740716.8684565532,740716.8684565532,13871.10240555343,651830844.2417668,977746266.3626504,3886.059472684744,5829.089209027115,230859170.5219783,26353.786589271127,3136.100604123264,3136.100604123264,26353.786589271127,26375248.471950658,39562872.70792599,280697970.5297617,32043.14732075302,19225.888392451816,19225.888392451816,32043.14732075302,94287065.88217558,141430598.82326338,0.0,1.0,30,8420939.11589285
25,0,IA,INF,Min storage,IA Min storage INF,727000000.0,943908118.0103396,500000.0,1080590928.4353762,24.671025763364757,4.993992589383317,480000000.0,329270273.7245369,500000.0,847422940.6520116,25.15182243944327,4.2216970345331655,41.494,-92.834,2012,322944725.1781002,7908406.78672637,13550.709728890726,33411623.295329217,0.281469555811781,538294.0798813346,3839.020010067404,3839.020010067404,fraction,1183,2922433.6696336875,3839.020010067404,-10074.457423526625,1489312396.02344,46509086.033380456,125812675.323006,125812675.323006,54950004.29585476,2047638.0125029269,11486603.266681485,15089.238892468367,-39597.57812591489,104324000.0,28019690.789323177,33629815.288196795,3839.0200100674047,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,155777251.07803753,17782.791218954,2116.152155055526,2116.152155055526,17782.791218954,21751211.086296868,32626816.6294453,189407066.36621943,21621.81122902141,12973.086737412845,12973.086737412845,21621.81122902141,77451632.05110464,116177448.07665697,0.0,1.0,30,5682211.990986583
26,0,TX,INF,CF and storage,TX CF and storage INF,727000000.0,943908118.0103396,500000.0,1457595442.3242986,33.27843475626253,3.5409558586205168,480000000.0,329270273.7245369,500000.0,963611349.165677,28.60033684738311,3.822453294330075,33.364,-98.526,2012,316683684.1358773,7755083.770092545,13367.592029851665,41680139.10118199,0.355935963342163,586037.0366113256,4821.055216496343,4821.055216496343,fraction,1197,2100338.4767082045,4821.055216496343,-8822.676819634598,1068708533.1924226,33468330.40205973,93130825.27563757,93130825.27563757,42143059.88818444,1648526.7331601768,8255364.376060331,18949.12078726489,-34677.46400211446,104324000.0,27476463.35643788,42232443.69650772,4821.055216496343,728575.2907293922,728575.2907293922,13643.73203613094,641146255.8418652,961719383.7627978,3844.535495021573,5766.80324253236,195625635.43605027,22331.69354293058,2657.471531608739,2657.471531608739,22331.69354293058,24319525.13707908,36479287.70561863,237858079.1325636,27152.74875942693,16291.649255656155,16291.649255656155,27152.74875942693,86794346.68119466,130191520.021792,0.0,1.0,30,7135742.373976908
27,0,IA,INF,Wind CF,IA Wind CF INF,727000000.0,943908118.0103396,500000.0,1612234028.3657155,36.80899608140903,3.1719916164165003,480000000.0,329270273.7245369,500000.0,885181668.3278643,26.272515270005105,4.085186352262215,41.817,-94.883,2012,322944725.1781002,7908406.78672637,13550.709728890726,43031312.18538223,0.3625087060200039,256798.93607400692,4972.800759779388,4972.800759779388,fraction,1183,2401302.251467006,4972.800759779388,-8940.676673814642,1222478890.7472174,38237247.36981756,104943995.84814818,104943995.84814818,46815374.037923925,1795464.474507071,9438300.199110337,19545.555488688875,-35141.261529694384,104324000.0,28019690.789323173,43561734.65566914,4972.800759779388,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,201783067.1592273,23034.59670767906,2741.117008213808,2741.117008213808,23034.59670767906,24691642.359453738,37037463.53918061,245344801.8149697,28007.39746745845,16804.43848047507,16804.43848047507,28007.39746745845,88149715.56035602,132224573.34053405,0.0,1.0,30,7360344.054449092
28,0,IA,INF,CF and storage,IA CF and storage INF,727000000.0,943908118.0103396,500000.0,1612234028.3657155,36.80899608140903,3.1719916164165003,480000000.0,329270273.7245369,500000.0,885181668.3278643,26.272515270005105,4.085186352262215,41.817,-94.882,2012,322944725.1781002,7908406.78672637,13550.709728890726,43031312.18538223,0.3625087060200039,256798.93607400692,4972.800759779388,4972.800759779388,fraction,1183,2401302.251467006,4972.800759779388,-8940.676673814642,1222478890.7472174,38237247.36981756,104943995.84814818,104943995.84814818,46815374.037923925,1795464.474507071,9438300.199110337,19545.555488688875,-35141.261529694384,104324000.0,28019690.789323173,43561734.65566914,4972.800759779388,742979.6949539211,742979.6949539211,13913.47743359403,653822131.5594506,980733197.339176,3893.771878946725,5840.657818420088,201783067.1592273,23034.59670767906,2741.117008213808,2741.117008213808,23034.59670767906,24691642.359453738,37037463.53918061,245344801.8149697,28007.39746745845,16804.43848047507,16804.43848047507,28007.39746745845,88149715.56035602,132224573.34053405,0.0,1.0,30,7360344.054449092
29,0,TX,INF,green steel sites,TX green steel sites INF,727000000.0,943908118.0103396,500000.0,1014350770.9176462,23.158693399946262,5.335889697708889,480000000.0,329270273.7245369,500000.0,1061389034.2593085,31.50241425883793,3.56522251000956,34.22,-102.74,2012,324633903.3198788,7949772.094281912,13733.827427929791,35849561.73651182,0.2979807154867519,347160.6658537933,4133.16873676833,4133.16873676833,fraction,1187,2396370.954888744,4133.16873676833,-9853.08381939194,1219957357.742656,38159625.11056676,104749063.27271676,104749063.27271676,46738700.71499783,1793649.0498724715,9418917.77549082,16245.38822106427,-38727.47086194771,104324000.0,28166249.149100125,36206558.13408764,4133.16873676833,746865.8864989583,746865.8864989583,13986.25255616027,657241980.1190833,985862970.178625,3906.9980562518967,5860.497084377846,167713026.33667687,19145.32264117284,2278.293394299568,2278.293394299568,19145.32264117284,22552474.23998639,33828711.359979585,203919584.470774,23278.49137794117,13967.094826764704,13967.094826764704,23278.49137794117,80364075.6053101,120546113.40796515,0.0,1.0,30,6117587.5341232205
30,0,TX,INF,PV CF,TX PV CF INF,727000000.0,943908118.0103396,500000.0,1418836418.876231,32.39352554511943,3.665776816850687,480000000.0,329270273.7245369,500000.0,1164324540.8996089,34.5575776979336,3.3096995870069,31.375,-104.925,2012,324633903.3198788,7949772.094281912,13733.827427929791,44143730.5612031,0.3669216520291438,478755.67773708486,5143.53489505672,5143.53489505672,fraction,8164,3787396.3051646887,5143.53489505672,-8842.71766110355,1933681503.904661,60285073.64158891,161664477.05387175,161664477.05387175,68637747.96641234,2472519.5146663217,14886332.31377163,20216.624706234703,-34756.23437677728,104324000.0,28166249.149100125,45057365.68068777,5143.53489505672,746865.8864989583,746865.8864989583,13986.25255616027,657241980.1190833,985862970.178625,3906.9980562518967,5860.497084377846,208711005.58857724,23825.45725897172,2835.229413817635,2835.229413817635,23825.45725897172,25103465.95629051,37655198.93443576,253768371.26931596,28968.99215402844,17381.39529241707,17381.39529241707,28968.99215402844,89650193.43656573,134475290.1548486,0.0,1.0,30,7613051.138079478
31,0,TX,INF,Complimentarity,TX Complimentarity INF,727000000.0,943908118.0103396,500000.0,1157285554.832087,26.422044630869568,4.601635256026814,480000000.0,329270273.7245369,500000.0,921437535.1280216,27.34860264078603,3.962196165289024,29.556,-99.636,2012,311510149.282608,7628392.064190254,13184.474330812604,36056447.28651133,0.3121878576261878,644037.5134352754,4139.108989668937,4139.108989668937,fraction,1295,2183653.0268149176,4139.108989668937,-9281.73084596801,1111251016.1605196,34785447.069497906,96384196.17498729,96384196.17498729,43435229.03524194,1686833.8378623184,8582831.580316102,16268.736339819548,-36481.77235417557,104324000.0,27027591.349637188,36258594.74949417,4139.108989668937,716672.8472230129,716672.8472230129,13420.839835636947,630672105.5562514,946008158.334377,3803.593599356022,5705.390399034033,167954066.04603735,19172.83858973322,2281.567792178253,2281.567792178253,19172.83858973322,22568350.67522309,33852526.01283463,204212660.7955831,23311.94757940216,13987.168547641297,13987.168547641297,23311.94757940216,80421805.10551436,120632707.65827157,0.0,1.0,30,6126379.823867493
